GEOG_ID,AIRO_AI_ID,ED_Ward,ED_WARD_ID,County_UD,Country,House/Bungalow,Flat/Apartment/BedSit,Caravan/Mobile home/Temperory,% House/Bungalow,% Flat/Apartment/BedSit,% Caravan/Mobile home/Temperory
237106018,8280,090 Mullingar North Urban,090 Mullingar North Urban,Westmeath,RoI,36,44,0,45,55,0
237106019,8281,090 Mullingar North Urban,090 Mullingar North Urban,Westmeath,RoI,81,5,1,93.1,5.7,1.1
237106020,8282,090 Mullingar North Urban,090 Mullingar North Urban,Westmeath,RoI,33,37,0,47.1,52.9,0
237106021,8283,090 Mullingar North Urban,090 Mullingar North Urban,Westmeath,RoI,92,10,0,90.2,9.8,0
237106022,8284,090 Mullingar North Urban,090 Mullingar North Urban,Westmeath,RoI,110,0,0,100,0,0
237106023,8285,090 Mullingar North Urban,090 Mullingar North Urban,Westmeath,RoI,108,1,0,99.1,0.9,0
247001001,8683,065 Adamstown,065 Adamstown,Wexford,RoI,90,1,2,96.8,1.1,2.2
247001002,8684,065 Adamstown,065 Adamstown,Wexford,RoI,94,0,0,100,0,0
247002002,8549,039 Ardamine,039 Ardamine,Wexford,RoI,111,1,0,99.1,0.9,0
247002004,8550,039 Ardamine,039 Ardamine,Wexford,RoI,62,0,0,100,0,0
247002006,8552,039 Ardamine,039 Ardamine,Wexford,RoI,32,1,0,97,3,0
247002007,8553,039 Ardamine,039 Ardamine,Wexford,RoI,60,2,0,96.8,3.2,0
247002008,8554,039 Ardamine,039 Ardamine,Wexford,RoI,68,7,0,90.7,9.3,0
247002009,8555,039 Ardamine,039 Ardamine,Wexford,RoI,49,12,0,80.3,19.7,0
247002010,8556,039 Ardamine,039 Ardamine,Wexford,RoI,98,1,0,99,1,0
247002011,8557,039 Ardamine,039 Ardamine,Wexford,RoI,53,4,0,93,7,0
247002012,8558,039 Ardamine,039 Ardamine,Wexford,RoI,68,0,0,100,0,0
247002013,8559,039 Ardamine,039 Ardamine,Wexford,RoI,76,0,0,100,0,0
247002014,8560,039 Ardamine,039 Ardamine,Wexford,RoI,62,3,0,95.4,4.6,0
247002015,8561,039 Ardamine,039 Ardamine,Wexford,RoI,37,6,1,84.1,13.6,2.3
247002016,8562,039 Ardamine,039 Ardamine,Wexford,RoI,77,1,0,98.7,1.3,0
247002017,8563,039 Ardamine,039 Ardamine,Wexford,RoI,48,3,0,94.1,5.9,0
247002018,8564,039 Ardamine,039 Ardamine,Wexford,RoI,52,2,0,96.3,3.7,0
247002020,8565,039 Ardamine,039 Ardamine,Wexford,RoI,33,0,0,100,0,0
247002021,8566,039 Ardamine,039 Ardamine,Wexford,RoI,49,1,0,98,2,0
247003001,8766,092 Ardcavan,092 Ardcavan,Wexford,RoI,113,0,1,99.1,0,0.9
247003002,8767,092 Ardcavan,092 Ardcavan,Wexford,RoI,95,2,0,97.9,2.1,0
247003003,8768,092 Ardcavan,092 Ardcavan,Wexford,RoI,91,1,0,98.9,1.1,0
247003004,8769,092 Ardcavan,092 Ardcavan,Wexford,RoI,73,1,0,98.6,1.4,0
247003005,8770,092 Ardcavan,092 Ardcavan,Wexford,RoI,74,2,0,97.4,2.6,0
247003006,8771,092 Ardcavan,092 Ardcavan,Wexford,RoI,82,0,4,95.3,0,4.7
247003007,8772,092 Ardcavan,092 Ardcavan,Wexford,RoI,84,0,0,100,0,0
247003008,8773,092 Ardcavan,092 Ardcavan,Wexford,RoI,76,6,0,92.7,7.3,0
247003009,8774,092 Ardcavan,092 Ardcavan,Wexford,RoI,99,0,0,100,0,0
247003010,8775,092 Ardcavan,092 Ardcavan,Wexford,RoI,70,10,0,87.5,12.5,0
247003011,8776,092 Ardcavan,092 Ardcavan,Wexford,RoI,72,0,1,98.6,0,1.4
247004001,8777,093 Ardcolm,093 Ardcolm,Wexford,RoI,49,0,0,100,0,0
247004002,8778,093 Ardcolm,093 Ardcolm,Wexford,RoI,74,3,1,94.9,3.8,1.3
247004003,8779,093 Ardcolm,093 Ardcolm,Wexford,RoI,77,0,0,100,0,0
247004004,8780,093 Ardcolm,093 Ardcolm,Wexford,RoI,45,1,1,95.7,2.1,2.1
247004005,8781,093 Ardcolm,093 Ardcolm,Wexford,RoI,59,2,0,96.7,3.3,0
247005001,8782,094 Artramon,094 Artramon,Wexford,RoI,98,1,0,99,1,0
247005002,8783,094 Artramon,094 Artramon,Wexford,RoI,129,0,1,99.2,0,0.8
247006001,8784,095 Aughwilliam,095 Aughwilliam,Wexford,RoI,98,0,0,100,0,0
247006002,8785,095 Aughwilliam,095 Aughwilliam,Wexford,RoI,85,0,0,100,0,0
247007001,8396,007 Ballindaggan,007 Ballindaggan,Wexford,RoI,108,1,1,98.2,0.9,0.9
247007002,8397,007 Ballindaggan,007 Ballindaggan,Wexford,RoI,107,1,1,98.2,0.9,0.9
247007003,8398,007 Ballindaggan,007 Ballindaggan,Wexford,RoI,67,0,0,100,0,0
247008001,8685,066 Ballyanne,066 Ballyanne,Wexford,RoI,82,0,0,100,0,0
247008002,8686,066 Ballyanne,066 Ballyanne,Wexford,RoI,91,1,1,97.8,1.1,1.1
247008003,8687,066 Ballyanne,066 Ballyanne,Wexford,RoI,96,1,3,96,1,3
247009001,8569,041 Ballybeg,041 Ballybeg,Wexford,RoI,88,2,1,96.7,2.2,1.1
247009002,8570,041 Ballybeg,041 Ballybeg,Wexford,RoI,86,0,0,100,0,0
247010001,8571,042 Ballycanew,042 Ballycanew,Wexford,RoI,89,0,0,100,0,0
247010002,8572,042 Ballycanew,042 Ballycanew,Wexford,RoI,111,2,1,97.4,1.8,0.9
247010003,8573,042 Ballycanew,042 Ballycanew,Wexford,RoI,84,2,1,96.6,2.3,1.1
247010004,8574,042 Ballycanew,042 Ballycanew,Wexford,RoI,102,5,0,95.3,4.7,0
247011001,8399,008 Ballycarney,008 Ballycarney,Wexford,RoI,72,0,0,100,0,0
247011002,8400,008 Ballycarney,008 Ballycarney,Wexford,RoI,67,1,0,98.5,1.5,0
247012001,8575,043 Ballyellis,043 Ballyellis,Wexford,RoI,63,0,0,100,0,0
247012002,8576,043 Ballyellis,043 Ballyellis,Wexford,RoI,62,1,0,98.4,1.6,0
247013001,8577,044 Ballygarrett,044 Ballygarrett,Wexford,RoI,66,0,0,100,0,0
247013002,8578,044 Ballygarrett,044 Ballygarrett,Wexford,RoI,54,0,2,96.4,0,3.6
247013003,8579,044 Ballygarrett,044 Ballygarrett,Wexford,RoI,75,1,1,97.4,1.3,1.3
247013004,8580,044 Ballygarrett,044 Ballygarrett,Wexford,RoI,39,0,0,100,0,0
247013005,8581,044 Ballygarrett,044 Ballygarrett,Wexford,RoI,28,0,1,96.6,0,3.4
247014001,8688,067 Ballyhack,067 Ballyhack,Wexford,RoI,58,0,0,100,0,0
247014002,8689,067 Ballyhack,067 Ballyhack,Wexford,RoI,90,0,2,97.8,0,2.2
247014003,8690,067 Ballyhack,067 Ballyhack,Wexford,RoI,100,2,1,97.1,1.9,1
247014004,8691,067 Ballyhack,067 Ballyhack,Wexford,RoI,96,0,0,100,0,0
247014005,8692,067 Ballyhack,067 Ballyhack,Wexford,RoI,27,0,0,100,0,0
247014006,8693,067 Ballyhack,067 Ballyhack,Wexford,RoI,42,1,0,97.7,2.3,0
247014007,8694,067 Ballyhack,067 Ballyhack,Wexford,RoI,66,1,0,98.5,1.5,0
247015001,8401,009 Ballyhoge,009 Ballyhoge,Wexford,RoI,77,1,1,97.5,1.3,1.3
247015002,8402,009 Ballyhoge,009 Ballyhoge,Wexford,RoI,81,0,0,100,0,0
247015003,8403,009 Ballyhoge,009 Ballyhoge,Wexford,RoI,151,0,1,99.3,0,0.7
247015004,8404,009 Ballyhoge,009 Ballyhoge,Wexford,RoI,112,1,0,99.1,0.9,0
247016001,8405,010 Ballyhuskard,010 Ballyhuskard,Wexford,RoI,78,0,1,98.7,0,1.3
247016002,8406,010 Ballyhuskard,010 Ballyhuskard,Wexford,RoI,73,0,1,98.6,0,1.4
247016003,8407,010 Ballyhuskard,010 Ballyhuskard,Wexford,RoI,78,0,0,100,0,0
247016004,8408,010 Ballyhuskard,010 Ballyhuskard,Wexford,RoI,94,0,0,100,0,0
247016005,8409,010 Ballyhuskard,010 Ballyhuskard,Wexford,RoI,80,1,2,96.4,1.2,2.4
247016006,8410,010 Ballyhuskard,010 Ballyhuskard,Wexford,RoI,118,0,0,100,0,0
247017001,8582,045 Ballylarkin,045 Ballylarkin,Wexford,RoI,91,2,0,97.8,2.2,0
247017002,8583,045 Ballylarkin,045 Ballylarkin,Wexford,RoI,98,1,4,95.1,1,3.9
247017003,8584,045 Ballylarkin,045 Ballylarkin,Wexford,RoI,69,3,0,95.8,4.2,0
247018001,8786,096 Ballymitty,096 Ballymitty,Wexford,RoI,95,2,1,96.9,2,1
247018002,8787,096 Ballymitty,096 Ballymitty,Wexford,RoI,94,1,3,95.9,1,3.1
247019001,8411,011 Ballymore,011 Ballymore,Wexford,RoI,59,0,0,100,0,0
247019002,8412,011 Ballymore,011 Ballymore,Wexford,RoI,82,0,2,97.6,0,2.4
247020001,8585,046 Ballynestragh,046 Ballynestragh,Wexford,RoI,73,1,1,97.3,1.3,1.3
247020002,8586,046 Ballynestragh,046 Ballynestragh,Wexford,RoI,106,0,0,100,0,0
247020003,8587,046 Ballynestragh,046 Ballynestragh,Wexford,RoI,84,1,3,95.5,1.1,3.4
247020004,8588,046 Ballynestragh,046 Ballynestragh,Wexford,RoI,76,2,1,96.2,2.5,1.3
247021001,8567,040 Balloughter,040 Balloughter,Wexford,RoI,72,0,0,100,0,0
247021002,8568,040 Balloughter,040 Balloughter,Wexford,RoI,89,1,1,97.8,1.1,1.1
247022001,8413,012 Ballyvaldon,012 Ballyvaldon,Wexford,RoI,50,0,0,100,0,0
247022002,8414,012 Ballyvaldon,012 Ballyvaldon,Wexford,RoI,47,0,1,97.9,0,2.1
247022003,8415,012 Ballyvaldon,012 Ballyvaldon,Wexford,RoI,64,0,0,100,0,0
247022004,8416,012 Ballyvaldon,012 Ballyvaldon,Wexford,RoI,85,1,2,96.6,1.1,2.3
247023001,8788,097 Bannow,097 Bannow,Wexford,RoI,62,3,1,93.9,4.5,1.5
247023002,8789,097 Bannow,097 Bannow,Wexford,RoI,61,0,0,100,0,0
247023005,8791,097 Bannow,097 Bannow,Wexford,RoI,79,1,0,98.8,1.3,0
247023006,8792,097 Bannow,097 Bannow,Wexford,RoI,103,3,1,96.3,2.8,0.9
247023007,8793,097 Bannow,097 Bannow,Wexford,RoI,60,6,2,88.2,8.8,2.9
247024001,8695,068 Barrack Village,068 Barrack Village,Wexford,RoI,32,0,1,97,0,3
247025001,8696,069 Barronstown,069 Barronstown,Wexford,RoI,104,1,2,97.2,0.9,1.9
247025002,8697,069 Barronstown,069 Barronstown,Wexford,RoI,93,0,0,100,0,0
247026001,8417,013 Bolaboy,013 Bolaboy,Wexford,RoI,72,0,0,100,0,0
247026002,8418,013 Bolaboy,013 Bolaboy,Wexford,RoI,78,0,0,100,0,0
247026003,8419,013 Bolaboy,013 Bolaboy,Wexford,RoI,67,1,0,98.5,1.5,0
247026004,8420,013 Bolaboy,013 Bolaboy,Wexford,RoI,81,0,0,100,0,0
247026005,8421,013 Bolaboy,013 Bolaboy,Wexford,RoI,84,3,0,96.6,3.4,0
247027001,8422,014 Bree,014 Bree,Wexford,RoI,94,1,2,96.9,1,2.1
247027002,8423,014 Bree,014 Bree,Wexford,RoI,92,0,1,98.9,0,1.1
247027003,8424,014 Bree,014 Bree,Wexford,RoI,112,0,0,100,0,0
247027004,8425,014 Bree,014 Bree,Wexford,RoI,96,0,0,100,0,0
247027005,8426,014 Bree,014 Bree,Wexford,RoI,63,3,0,95.5,4.5,0
247028001,8794,098 Bridgetown,098 Bridgetown,Wexford,RoI,84,0,0,100,0,0
247028002,8795,098 Bridgetown,098 Bridgetown,Wexford,RoI,90,0,2,97.8,0,2.2
247028003,8796,098 Bridgetown,098 Bridgetown,Wexford,RoI,110,0,3,97.3,0,2.7
247029001,8589,047 Cahore,047 Cahore,Wexford,RoI,38,1,2,92.7,2.4,4.9
247029002,8590,047 Cahore,047 Cahore,Wexford,RoI,31,0,0,100,0,0
247029003,8591,047 Cahore,047 Cahore,Wexford,RoI,78,2,3,94,2.4,3.6
247030001,8698,070 Carnagh,070 Carnagh,Wexford,RoI,110,0,2,98.2,0,1.8
247030002,8699,070 Carnagh,070 Carnagh,Wexford,RoI,72,2,0,97.3,2.7,0
247031001,8797,099 Carrick,099 Carrick,Wexford,RoI,114,0,0,100,0,0
247031002,8798,099 Carrick,099 Carrick,Wexford,RoI,87,0,0,100,0,0
247031003,8799,099 Carrick,099 Carrick,Wexford,RoI,82,1,1,97.6,1.2,1.2
247031004,8800,099 Carrick,099 Carrick,Wexford,RoI,88,2,0,97.8,2.2,0
247031005,8801,099 Carrick,099 Carrick,Wexford,RoI,103,1,3,96.3,0.9,2.8
247031006,8802,099 Carrick,099 Carrick,Wexford,RoI,103,0,0,100,0,0
247032001,8700,071 Carrickbyrne,071 Carrickbyrne,Wexford,RoI,67,1,1,97.1,1.4,1.4
247032002,8701,071 Carrickbyrne,071 Carrickbyrne,Wexford,RoI,105,1,1,98.1,0.9,0.9
247033001,8433,017 Castle Ellis,017 Castle Ellis,Wexford,RoI,32,0,0,100,0,0
247033002,8434,017 Castle Ellis,017 Castle Ellis,Wexford,RoI,57,0,0,100,0,0
247033003,8435,017 Castle Ellis,017 Castle Ellis,Wexford,RoI,99,1,0,99,1,0
247033004,8436,017 Castle Ellis,017 Castle Ellis,Wexford,RoI,83,3,0,96.5,3.5,0
247033005,8437,017 Castle Ellis,017 Castle Ellis,Wexford,RoI,101,3,1,96.2,2.9,1
247034001,8427,015 Castleboro,015 Castleboro,Wexford,RoI,76,0,2,97.4,0,2.6
247034002,8428,015 Castleboro,015 Castleboro,Wexford,RoI,73,0,1,98.6,0,1.4
247034003,8429,015 Castleboro,015 Castleboro,Wexford,RoI,76,1,0,98.7,1.3,0
247034004,8430,015 Castleboro,015 Castleboro,Wexford,RoI,70,0,0,100,0,0
247035001,8438,018 Castle Talbot,018 Castle Talbot,Wexford,RoI,79,0,2,97.5,0,2.5
247035002,8439,018 Castle Talbot,018 Castle Talbot,Wexford,RoI,72,0,0,100,0,0
247035005,8441,018 Castle Talbot,018 Castle Talbot,Wexford,RoI,61,1,1,96.8,1.6,1.6
247036001,8702,072 Clongeen,072 Clongeen,Wexford,RoI,109,2,0,98.2,1.8,0
247036003,8704,072 Clongeen,072 Clongeen,Wexford,RoI,105,0,0,100,0,0
247037001,8705,073 Clonleigh,073 Clonleigh,Wexford,RoI,81,0,1,98.8,0,1.2
247037002,8706,073 Clonleigh,073 Clonleigh,Wexford,RoI,68,0,4,94.4,0,5.6
247038001,8442,019 Clonroche,019 Clonroche,Wexford,RoI,69,0,1,98.6,0,1.4
247038002,8443,019 Clonroche,019 Clonroche,Wexford,RoI,86,0,1,98.9,0,1.1
247038003,8444,019 Clonroche,019 Clonroche,Wexford,RoI,107,0,3,97.3,0,2.7
247038004,8445,019 Clonroche,019 Clonroche,Wexford,RoI,85,0,2,97.7,0,2.3
247038005,8446,019 Clonroche,019 Clonroche,Wexford,RoI,79,0,0,100,0,0
247039001,8592,048 Coolgreany,048 Coolgreany,Wexford,RoI,116,1,2,97.5,0.8,1.7
247039002,8593,048 Coolgreany,048 Coolgreany,Wexford,RoI,82,0,1,98.8,0,1.2
247039003,8594,048 Coolgreany,048 Coolgreany,Wexford,RoI,75,1,2,96.2,1.3,2.6
247039004,8595,048 Coolgreany,048 Coolgreany,Wexford,RoI,83,2,0,97.6,2.4,0
247040001,8596,049 Courtown,049 Courtown,Wexford,RoI,67,0,0,100,0,0
247040002,8597,049 Courtown,049 Courtown,Wexford,RoI,63,6,1,90,8.6,1.4
247040003,8598,049 Courtown,049 Courtown,Wexford,RoI,80,0,0,100,0,0
247040005,8600,049 Courtown,049 Courtown,Wexford,RoI,36,1,0,97.3,2.7,0
247040006,8601,049 Courtown,049 Courtown,Wexford,RoI,47,0,1,97.9,0,2.1
247040007,8602,049 Courtown,049 Courtown,Wexford,RoI,68,1,0,98.6,1.4,0
247040008,8603,049 Courtown,049 Courtown,Wexford,RoI,35,2,1,92.1,5.3,2.6
247040016,8607,049 Courtown,049 Courtown,Wexford,RoI,98,2,0,98,2,0
247041001,8803,100 Drinagh,100 Drinagh,Wexford,RoI,97,2,0,98,2,0
247041002,8804,100 Drinagh,100 Drinagh,Wexford,RoI,126,1,0,99.2,0.8,0
247041003,8805,100 Drinagh,100 Drinagh,Wexford,RoI,76,2,2,95,2.5,2.5
247041004,8806,100 Drinagh,100 Drinagh,Wexford,RoI,86,1,1,97.7,1.1,1.1
247042001,8807,101 Duncormick,101 Duncormick,Wexford,RoI,73,1,2,96.1,1.3,2.6
247042002,8808,101 Duncormick,101 Duncormick,Wexford,RoI,62,0,0,100,0,0
247042003,8809,101 Duncormick,101 Duncormick,Wexford,RoI,89,4,1,94.7,4.3,1.1
247043001,8707,074 Dunmain,074 Dunmain,Wexford,RoI,106,1,0,99.1,0.9,0
247044001,8447,020 Edermine,020 Edermine,Wexford,RoI,67,1,0,98.5,1.5,0
247044002,8448,020 Edermine,020 Edermine,Wexford,RoI,67,0,2,97.1,0,2.9
247044003,8449,020 Edermine,020 Edermine,Wexford,RoI,129,0,1,99.2,0,0.8
247044004,8450,020 Edermine,020 Edermine,Wexford,RoI,74,1,0,98.7,1.3,0
247044005,8451,020 Edermine,020 Edermine,Wexford,RoI,66,0,1,98.5,0,1.5
247044006,8452,020 Edermine,020 Edermine,Wexford,RoI,84,1,0,98.8,1.2,0
247045001,8453,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,65,1,0,98.5,1.5,0
247045002,8454,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,66,2,0,97.1,2.9,0
247045003,8455,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,73,0,0,100,0,0
247045004,8456,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,88,0,1,98.9,0,1.1
247045005,8457,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,143,8,0,94.7,5.3,0
247045006,8458,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,34,3,0,91.9,8.1,0
247045007,8459,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,61,1,0,98.4,1.6,0
247045008,8460,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,81,0,0,100,0,0
247045009,8461,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,60,29,0,67.4,32.6,0
247045010,8462,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,104,4,1,95.4,3.7,0.9
247045011,8463,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,79,0,0,100,0,0
247045012,8464,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,73,1,0,98.6,1.4,0
247045013,8465,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,96,4,0,96,4,0
247045014,8466,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,71,0,0,100,0,0
247045015,8467,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,128,0,0,100,0,0
247045016,8468,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,96,1,0,99,1,0
247045017,8469,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,132,0,0,100,0,0
247045018,8470,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,88,3,0,96.7,3.3,0
247045019,8471,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,101,0,3,97.1,0,2.9
247045020,8472,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,41,0,0,100,0,0
247045021,8473,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,88,0,0,100,0,0
247045022,8474,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,82,1,0,98.8,1.2,0
247045023,8475,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,102,1,0,99,1,0
247045024,8476,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,95,0,0,100,0,0
247045025,8477,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,119,0,0,100,0,0
247045026,8478,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,79,4,0,95.2,4.8,0
247045027,8479,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,72,4,0,94.7,5.3,0
247045028,8480,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,72,8,0,90,10,0
247045029,8481,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,83,6,0,93.3,6.7,0
247045030,8482,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,64,0,0,100,0,0
247045031,8483,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,71,0,0,100,0,0
247045032,8484,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,95,0,0,100,0,0
247045033,8485,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,100,0,0,100,0,0
247045034,8486,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,60,6,0,90.9,9.1,0
247045035,8487,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,123,1,1,98.4,0.8,0.8
247045036,8488,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,82,0,2,97.6,0,2.4
247045037,8489,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,118,0,0,100,0,0
247045038,8490,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,73,0,0,100,0,0
247045039,8491,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,80,0,0,100,0,0
247045040,8492,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,50,7,0,87.7,12.3,0
247045041,8493,021 Enniscorthy Rural,021 Enniscorthy Rural,Wexford,RoI,20,18,0,52.6,47.4,0
247046001,8326,001 Enniscorthy Urban,001 Enniscorthy Urban,Wexford,RoI,83,14,0,85.6,14.4,0
247046002,8327,001 Enniscorthy Urban,001 Enniscorthy Urban,Wexford,RoI,102,0,0,100,0,0
247046003,8328,001 Enniscorthy Urban,001 Enniscorthy Urban,Wexford,RoI,83,2,0,97.6,2.4,0
247046004,8329,001 Enniscorthy Urban,001 Enniscorthy Urban,Wexford,RoI,106,4,0,96.4,3.6,0
247046005,8330,001 Enniscorthy Urban,001 Enniscorthy Urban,Wexford,RoI,79,4,0,95.2,4.8,0
247046006,8331,001 Enniscorthy Urban,001 Enniscorthy Urban,Wexford,RoI,61,4,0,93.8,6.2,0
247046007,8332,001 Enniscorthy Urban,001 Enniscorthy Urban,Wexford,RoI,25,16,0,61,39,0
247046008,8333,001 Enniscorthy Urban,001 Enniscorthy Urban,Wexford,RoI,50,13,0,79.4,20.6,0
247046009,8334,001 Enniscorthy Urban,001 Enniscorthy Urban,Wexford,RoI,50,16,0,75.8,24.2,0
247046010,8335,001 Enniscorthy Urban,001 Enniscorthy Urban,Wexford,RoI,55,4,1,91.7,6.7,1.7
247046011,8336,001 Enniscorthy Urban,001 Enniscorthy Urban,Wexford,RoI,42,21,0,66.7,33.3,0
247046012,8337,001 Enniscorthy Urban,001 Enniscorthy Urban,Wexford,RoI,89,1,0,98.9,1.1,0
247046013,8338,001 Enniscorthy Urban,001 Enniscorthy Urban,Wexford,RoI,87,0,0,100,0,0
247047001,8494,022 Ferns,022 Ferns,Wexford,RoI,108,1,1,98.2,0.9,0.9
247047002,8495,022 Ferns,022 Ferns,Wexford,RoI,60,2,0,96.8,3.2,0
247047003,8496,022 Ferns,022 Ferns,Wexford,RoI,48,17,0,73.8,26.2,0
247047004,8497,022 Ferns,022 Ferns,Wexford,RoI,100,2,1,97.1,1.9,1
247047005,8498,022 Ferns,022 Ferns,Wexford,RoI,82,8,0,91.1,8.9,0
247047006,8499,022 Ferns,022 Ferns,Wexford,RoI,116,12,0,90.6,9.4,0
247048001,8708,075 Fethard,075 Fethard,Wexford,RoI,38,1,1,95,2.5,2.5
247048002,8709,075 Fethard,075 Fethard,Wexford,RoI,52,3,0,94.5,5.5,0
247048003,8710,075 Fethard,075 Fethard,Wexford,RoI,76,0,0,100,0,0
247048004,8711,075 Fethard,075 Fethard,Wexford,RoI,68,0,0,100,0,0
247048005,8712,075 Fethard,075 Fethard,Wexford,RoI,43,2,0,95.6,4.4,0
247048006,8713,075 Fethard,075 Fethard,Wexford,RoI,48,0,0,100,0,0
247049001,8608,050 Ford,050 Ford,Wexford,RoI,69,0,1,98.6,0,1.4
247049002,8609,050 Ford,050 Ford,Wexford,RoI,43,1,0,97.7,2.3,0
247049003,8610,050 Ford,050 Ford,Wexford,RoI,39,0,0,100,0,0
247049004,8611,050 Ford,050 Ford,Wexford,RoI,34,0,0,100,0,0
247050001,8810,102 Forth,102 Forth,Wexford,RoI,127,1,0,99.2,0.8,0
247050002,8811,102 Forth,102 Forth,Wexford,RoI,126,0,2,98.4,0,1.6
247051001,8812,103 Glynn,103 Glynn,Wexford,RoI,93,0,1,98.9,0,1.1
247051002,8813,103 Glynn,103 Glynn,Wexford,RoI,91,0,0,100,0,0
247052001,8612,051 Gorey Rural,051 Gorey Rural,Wexford,RoI,90,1,1,97.8,1.1,1.1
247052002,8613,051 Gorey Rural,051 Gorey Rural,Wexford,RoI,70,0,0,100,0,0
247052003,8614,051 Gorey Rural,051 Gorey Rural,Wexford,RoI,114,0,0,100,0,0
247052004,8615,051 Gorey Rural,051 Gorey Rural,Wexford,RoI,100,0,0,100,0,0
247052005,8616,051 Gorey Rural,051 Gorey Rural,Wexford,RoI,65,1,0,98.5,1.5,0
247052006,8617,051 Gorey Rural,051 Gorey Rural,Wexford,RoI,95,2,0,97.9,2.1,0
247052007,8618,051 Gorey Rural,051 Gorey Rural,Wexford,RoI,69,0,1,98.6,0,1.4
247052008,8619,051 Gorey Rural,051 Gorey Rural,Wexford,RoI,70,0,0,100,0,0
247052009,8620,051 Gorey Rural,051 Gorey Rural,Wexford,RoI,86,0,0,100,0,0
247052010,8621,051 Gorey Rural,051 Gorey Rural,Wexford,RoI,120,1,0,99.2,0.8,0
247052011,8622,051 Gorey Rural,051 Gorey Rural,Wexford,RoI,69,6,0,92,8,0
247052012,8623,051 Gorey Rural,051 Gorey Rural,Wexford,RoI,94,9,0,91.3,8.7,0
247052013,8624,051 Gorey Rural,051 Gorey Rural,Wexford,RoI,127,4,0,96.9,3.1,0
247052014,8625,051 Gorey Rural,051 Gorey Rural,Wexford,RoI,89,0,0,100,0,0
247052015,8626,051 Gorey Rural,051 Gorey Rural,Wexford,RoI,98,0,0,100,0,0
247052016,8627,051 Gorey Rural,051 Gorey Rural,Wexford,RoI,81,0,0,100,0,0
247052017,8628,051 Gorey Rural,051 Gorey Rural,Wexford,RoI,91,1,0,98.9,1.1,0
247052018,8629,051 Gorey Rural,051 Gorey Rural,Wexford,RoI,117,7,0,94.4,5.6,0
247052019,8630,051 Gorey Rural,051 Gorey Rural,Wexford,RoI,90,0,0,100,0,0
247052020,8631,051 Gorey Rural,051 Gorey Rural,Wexford,RoI,85,0,0,100,0,0
247052021,8632,051 Gorey Rural,051 Gorey Rural,Wexford,RoI,96,14,0,87.3,12.7,0
247052022,8633,051 Gorey Rural,051 Gorey Rural,Wexford,RoI,70,20,0,77.8,22.2,0
247052023,8634,051 Gorey Rural,051 Gorey Rural,Wexford,RoI,125,15,0,89.3,10.7,0
